,epoch,train loss,val loss,ratio,train accuracy,val accuracy,computation duration
63,64.0,0.230008013453,0.246779428138,1.07291665379,0.942617647059,0.940625,8.88149007509
64,65.0,0.232034301179,0.268314266277,1.15635604268,0.943029411765,0.93275,6.5897168121
65,66.0,0.221472128596,0.247089953954,1.11567065129,0.945235294118,0.941125,8.87641341617
66,67.0,0.226966700637,0.255832233393,1.12717959364,0.945882352941,0.939875,6.62948236924
67,68.0,0.220898616606,0.248421804919,1.12459647207,0.946764705882,0.9405,6.61498400545
68,69.0,0.215478575112,0.249532796546,1.15803994163,0.948852941176,0.942375,9.06412902759
69,70.0,0.225527854166,0.22776819441,1.00993376296,0.945882352941,0.94575,9.09463302958
70,71.0,0.214148819204,0.258847794671,1.20872856378,0.947382352941,0.9385,6.6050273013
71,72.0,0.222671762846,0.257032343115,1.15431045154,0.945705882353,0.935,6.61183876977
72,73.0,0.217376792224,0.244963830128,1.12690884626,0.949352941176,0.938125,6.62602150149
73,74.0,0.214654995007,0.22745566341,1.05963368522,0.949147058824,0.94675,9.25322706081
74,75.0,0.215743390308,0.236101842535,1.09436419905,0.949058823529,0.9425,6.62174880004
75,76.0,0.214671732205,0.239108249763,1.113832023,0.948764705882,0.940625,6.53811563569
76,77.0,0.218181559675,0.243619977414,1.11659288611,0.949441176471,0.94275,6.64136874636
77,78.0,0.214231008864,0.234057245423,1.09254606354,0.951029411765,0.945,6.64363184582
78,79.0,0.209069728256,0.23246307017,1.11189253514,0.950823529412,0.945625,6.58625798634
79,80.0,0.208453139402,0.228355426574,1.09547607308,0.950911764706,0.945875,6.6504386469
80,81.0,0.205721897616,0.242425198974,1.17841222438,0.951764705882,0.9415,6.63905313879
81,82.0,0.203194609766,0.239081126333,1.17661155779,0.952176470588,0.944625,6.64063275771
82,83.0,0.20141575693,0.217422310186,1.07947021375,0.952823529412,0.949,9.0635339357
83,84.0,0.204756681407,0.245612977436,1.19953583809,0.953,0.93825,6.61680574509
84,85.0,0.198694156495,0.225630841905,1.13556858383,0.952352941176,0.9465,6.65017844005
85,86.0,0.206547199748,0.221420114047,1.07200733932,0.950970588235,0.949375,9.03736885371
86,87.0,0.195299511573,0.233317274173,1.19466388981,0.955264705882,0.94375,6.62194628887
87,88.0,0.201714115915,0.231292452666,1.14663493735,0.954176470588,0.94625,6.6713535015
88,89.0,0.203942055635,0.241254852611,1.18295783506,0.953058823529,0.944625,6.68043302853
89,90.0,0.196265394283,0.221376293729,1.12794359157,0.953735294118,0.950125,9.07905358219
90,91.0,0.193579896469,0.21951114053,1.13395628644,0.954470588235,0.94525,6.62585201698
91,92.0,0.193843039337,0.220341614145,1.1367011934,0.955441176471,0.94775,6.6314391714
92,93.0,0.194584816173,0.234128635089,1.20322150358,0.956235294118,0.9455,6.60871570418
93,94.0,0.196103757669,0.212230476461,1.08223564395,0.9545,0.95225,9.0374458656
94,95.0,0.193126765256,0.231080091441,1.19652028104,0.955970588235,0.94425,6.60274640742
95,96.0,0.190262499822,0.230179896921,1.20980170626,0.957,0.947125,6.62413266815
96,97.0,0.194327101661,0.222795968384,1.14649972381,0.956294117647,0.947875,6.7243665626
97,98.0,0.193667264374,0.227321452926,1.17377324278,0.954529411765,0.9455,6.62087570689
98,99.0,0.187419526464,0.230535980236,1.23005315714,0.955882352941,0.94525,6.58368771444
99,100.0,0.188911420248,0.219084505154,1.15972080918,0.956029411765,0.946,6.63290969014
