,epoch,train loss,val loss,ratio,train accuracy,val accuracy,computation duration
34,35.0,0.252270855718,0.254237409999,1.00779540813,0.938588235294,0.9405,27.269012165
35,36.0,0.242937619105,0.252786352448,1.04054017397,0.940970588235,0.93875,22.2127526442
36,37.0,0.243438105872,0.265901323607,1.09227486245,0.939823529412,0.938375,22.34294679
37,38.0,0.238209908462,0.232101926996,0.974358827031,0.941823529412,0.9475,26.8195448014
38,39.0,0.235537071705,0.243631023325,1.03436381187,0.9435,0.9425,22.3811951546
39,40.0,0.239821152391,0.256587736158,1.06991286465,0.943088235294,0.940875,22.977068834
40,41.0,0.230026773921,0.239910399216,1.04296728214,0.9455,0.943875,22.9566096331
41,42.0,0.228705453722,0.242360051557,1.05970385757,0.944676470588,0.9425,23.0782747119
42,43.0,0.231318415263,0.24869071924,1.07510125796,0.944911764706,0.93975,23.4594870775
43,44.0,0.223961446195,0.22679524784,1.01265307799,0.947941176471,0.94625,23.151175219
44,45.0,0.226030801346,0.231861109415,1.02579430783,0.946323529412,0.947875,27.8434015686
45,46.0,0.224302195751,0.244397949135,1.08959231681,0.948029411765,0.941875,23.4845299445
46,47.0,0.221095986185,0.224745756284,1.01650762713,0.947558823529,0.947625,23.2302912275
47,48.0,0.213339272907,0.239141272247,1.12094350463,0.949882352941,0.94475,23.8107960754
48,49.0,0.212233463801,0.222319235925,1.04752206341,0.949705882353,0.94975,27.6375919548
49,50.0,0.216609492903,0.233421950737,1.07761644058,0.949117647059,0.94525,23.378161061
50,51.0,0.214866690994,0.222074341372,1.0335447544,0.949676470588,0.949,23.0861526784
51,52.0,0.208951929953,0.235189769796,1.1255687844,0.949823529412,0.945625,23.169407201
52,53.0,0.207309558699,0.242124883212,1.16793882893,0.953,0.9445,23.0132617978
53,54.0,0.213083391818,0.233374395289,1.09522564522,0.950352941176,0.946625,22.8429782949
54,55.0,0.205257373774,0.224401543855,1.09326909786,0.952647058824,0.948,22.8293063504
55,56.0,0.203714122741,0.221121057138,1.08544785292,0.953411764706,0.948625,22.7725065796
56,57.0,0.207234038219,0.225980603704,1.0904608415,0.950823529412,0.948,22.6752886925
57,58.0,0.205417698967,0.230615748156,1.12266737148,0.952235294118,0.9475,23.0294001649
58,59.0,0.20067544642,0.215606748498,1.07440522667,0.954029411765,0.94925,22.5714880389
59,60.0,0.199777277407,0.223462367684,1.11855747853,0.953441176471,0.94975,22.7966862716
60,61.0,0.194941280417,0.208006838309,1.06702304337,0.956,0.956,27.0511630254
61,62.0,0.199783354946,0.222182528833,1.11211731775,0.953705882353,0.948875,22.6227878772
62,63.0,0.19934304894,0.214592241664,1.07649723833,0.954323529412,0.95125,22.4879158423
63,64.0,0.191820472049,0.217751864093,1.13518573783,0.956676470588,0.951125,22.6121366074
64,65.0,0.196194714247,0.230986158937,1.17733120295,0.954029411765,0.947625,22.7170863134
65,66.0,0.190175832761,0.21902357719,1.15168985465,0.957529411765,0.9545,22.6432809166
66,67.0,0.191786283872,0.205659297372,1.07233579597,0.956735294118,0.955,22.4404240088
67,68.0,0.198760251662,0.206667123678,1.03978095193,0.954647058824,0.954,22.5963112471
68,69.0,0.192919617259,0.220951058873,1.14530114673,0.955911764706,0.95,22.3134874077
69,70.0,0.190434194137,0.212895449915,1.11794759801,0.957441176471,0.952875,22.7129358392
70,71.0,0.187534670421,0.220260649631,1.17450628802,0.957147058824,0.9535,22.6857162193
71,72.0,0.183987072547,0.221583421855,1.20434234204,0.958176470588,0.950375,22.3559381711
72,73.0,0.186058522374,0.198036662596,1.06437834757,0.957941176471,0.953875,22.502279727
73,74.0,0.189163635988,0.210810575864,1.11443499573,0.958617647059,0.952375,23.6266020078
74,75.0,0.186033628639,0.213167788042,1.14585620676,0.958382352941,0.951375,22.894335892
75,76.0,0.188489671239,0.225575904885,1.19675472614,0.958117647059,0.948625,22.5080629117
76,77.0,0.178540148087,0.195849925979,1.0969517393,0.959264705882,0.956875,26.7968834688
77,78.0,0.182687394613,0.212771855089,1.1646772649,0.960470588235,0.950375,22.353834638
78,79.0,0.18958863874,0.215220279127,1.13519607798,0.956323529412,0.953125,22.4475872816
79,80.0,0.183218452682,0.206149438845,1.12515653215,0.9595,0.953,22.3040333228
80,81.0,0.179783892691,0.210786899553,1.17244596497,0.959588235294,0.95225,22.4601556807
81,82.0,0.181249383327,0.206736744396,1.14062040158,0.959441176471,0.957125,26.6801821565
82,83.0,0.178113878829,0.207455967662,1.1647378016,0.959382352941,0.952875,22.307784152
83,84.0,0.181551548728,0.203339485631,1.12000964495,0.959823529412,0.95625,22.3653852549
84,85.0,0.174087921253,0.198728030063,1.14153830222,0.962058823529,0.957875,26.6962222166
85,86.0,0.176616974198,0.207104862858,1.17262150933,0.961823529412,0.955,23.0224046263
86,87.0,0.178837633173,0.199818741542,1.11731931359,0.960529411765,0.95775,22.461951458
87,88.0,0.171071005135,0.194490251826,1.13689781429,0.9625,0.958375,27.5707030427
88,89.0,0.175799788074,0.197719437507,1.12468530066,0.962852941176,0.95875,27.3281902614
89,90.0,0.176566205054,0.1744707173,0.988131999816,0.960794117647,0.963375,27.9486190659
90,91.0,0.178069103163,0.214248158569,1.20317424395,0.959558823529,0.952625,23.8323926603
91,92.0,0.17424471545,0.188074701605,1.07937105076,0.961882352941,0.959875,23.4724285758
92,93.0,0.171617039182,0.201504192253,1.17415026628,0.962588235294,0.95575,24.2011565203
93,94.0,0.169108437148,0.181861229341,1.07541192153,0.962764705882,0.962625,23.0815325483
94,95.0,0.171245367732,0.192579308064,1.12458112365,0.962382352941,0.957625,23.1010404773
95,96.0,0.166781750623,0.182046195073,1.0915234694,0.964147058824,0.963625,27.1252061673
96,97.0,0.165723461486,0.187606575042,1.13204595994,0.964205882353,0.95925,22.522639746
97,98.0,0.167536280118,0.215720953745,1.28760739818,0.962588235294,0.952875,22.6200545384
98,99.0,0.169312184157,0.192123245504,1.13472781927,0.963176470588,0.958375,24.9202206391
99,100.0,0.174155252335,0.189064513684,1.08560902499,0.962852941176,0.956875,23.4371512951
